"","區域名","里數","鄰數","戶數","人口數","男","女","年月","地區"
"3155","鳳山二",35,1007,67585,177740,87972,89768,105.9,"高雄市"
"3156","林園區",24,517,25702,70219,35628,34591,105.9,"高雄市"
"3157","大寮區",25,724,41738,112029,57472,54557,105.9,"高雄市"
"3158","大樹區",18,370,13517,43082,22125,20957,105.9,"高雄市"
"3159","大社區",9,174,12802,34609,17558,17051,105.9,"高雄市"
"3160","仁武區",16,388,31909,83879,42654,41225,105.9,"高雄市"
"3161","鳥松區",7,191,18014,44225,22516,21709,105.9,"高雄市"
"3162","岡山區",33,530,34836,97608,48490,49118,105.9,"高雄市"
"3163","橋頭區",17,347,13420,37432,19042,18390,105.9,"高雄市"
"3164","燕巢區",11,278,10440,30006,15877,14129,105.9,"高雄市"
"3165","田寮區",10,140,3324,7364,4083,3281,105.9,"高雄市"
"3166","阿蓮區",12,275,9398,29145,14702,14443,105.9,"高雄市"
"3167","路竹區",20,392,16912,53037,27075,25962,105.9,"高雄市"
"3168","湖內區",14,255,10701,29737,15140,14597,105.9,"高雄市"
"3169","茄萣區",15,304,10481,30447,15720,14727,105.9,"高雄市"
"3170","永安區",6,81,5728,14032,7062,6970,105.9,"高雄市"
"3171","彌陀區",12,206,6770,19600,10101,9499,105.9,"高雄市"
"3172","梓官區",15,273,12572,36237,18700,17537,105.9,"高雄市"
"3173","旗山區",21,377,13821,37444,19390,18054,105.9,"高雄市"
"3174","美濃區",19,382,14649,40469,21229,19240,105.9,"高雄市"
"3175","六龜區",12,215,5567,13266,7130,6136,105.9,"高雄市"
"3176","甲仙區",7,91,2350,6225,3313,2912,105.9,"高雄市"
"3177","杉林區",8,142,4812,12274,6717,5557,105.9,"高雄市"
"3178","內門區",18,196,5091,14776,8002,6774,105.9,"高雄市"
"3179","茂林區",3,19,582,1897,936,961,105.9,"高雄市"
"3180","桃源區",8,39,1323,4218,2208,2010,105.9,"高雄市"
"3181","那瑪夏區",3,20,853,3128,1617,1511,105.9,"高雄市"
"3182","高雄市",891,17335,1080598,2778375,1378994,1399381,105.1,"高雄市"
"3183","鹽埕區",21,228,10819,24688,12239,12449,105.1,"高雄市"
"3184","鼓山區",38,719,57107,137864,66750,71114,105.1,"高雄市"
"3185","左營區",39,710,78257,196813,94916,101897,105.1,"高雄市"
"3186","楠梓區",37,803,68804,181541,89415,92126,105.1,"高雄市"
"3187","三民一",41,651,32943,80444,39776,40668,105.1,"高雄市"
"3188","三民二",45,1083,102815,264423,127413,137010,105.1,"高雄市"
"3189","新興區",32,453,22688,51437,24764,26673,105.1,"高雄市"
"3190","前金區",20,261,12516,27137,13020,14117,105.1,"高雄市"
"3191","苓雅區",69,1240,72204,173117,83607,89510,105.1,"高雄市"
"3192","前鎮區",59,1298,78433,191361,94144,97217,105.1,"高雄市"
"3193","旗津區",13,212,11106,28941,14966,13975,105.1,"高雄市"
"3194","小港區",38,697,67150,156738,77956,78782,105.1,"高雄市"
"3195","鳳山一",41,1046,70795,179736,87612,92124,105.1,"高雄市"
"3196","鳳山二",35,1007,67605,177734,87964,89770,105.1,"高雄市"
"3197","林園區",24,517,25701,70220,35633,34587,105.1,"高雄市"
"3198","大寮區",25,724,41776,112091,57500,54591,105.1,"高雄市"
"3199","大樹區",18,370,13518,43090,22115,20975,105.1,"高雄市"
"3200","大社區",9,174,12807,34599,17553,17046,105.1,"高雄市"
"3201","仁武區",16,388,31960,83985,42701,41284,105.1,"高雄市"
"3202","鳥松區",7,191,18016,44229,22514,21715,105.1,"高雄市"
"3203","岡山區",33,530,34812,97570,48471,49099,105.1,"高雄市"
"3204","橋頭區",17,347,13427,37450,19053,18397,105.1,"高雄市"
"3205","燕巢區",11,278,10446,29991,15857,14134,105.1,"高雄市"
"3206","田寮區",10,140,3315,7359,4078,3281,105.1,"高雄市"
"3207","阿蓮區",12,275,9385,29125,14693,14432,105.1,"高雄市"
"3208","路竹區",20,392,16902,53024,27079,25945,105.1,"高雄市"
"3209","湖內區",14,256,10704,29772,15166,14606,105.1,"高雄市"
"3210","茄萣區",15,304,10466,30422,15700,14722,105.1,"高雄市"
"3211","永安區",6,81,5730,14033,7064,6969,105.1,"高雄市"
"3212","彌陀區",12,206,6763,19565,10089,9476,105.1,"高雄市"
"3213","梓官區",15,273,12580,36278,18718,17560,105.1,"高雄市"
"3214","旗山區",21,377,13809,37407,19362,18045,105.1,"高雄市"
"3215","美濃區",19,382,14661,40466,21225,19241,105.1,"高雄市"
"3216","六龜區",12,215,5570,13240,7107,6133,105.1,"高雄市"
"3217","甲仙區",7,91,2347,6215,3309,2906,105.1,"高雄市"
"3218","杉林區",8,142,4808,12254,6709,5545,105.1,"高雄市"
"3219","內門區",18,196,5090,14766,7995,6771,105.1,"高雄市"
"3220","茂林區",3,19,584,1900,939,961,105.1,"高雄市"
"3221","桃源區",8,39,1324,4218,2202,2016,105.1,"高雄市"
"3222","那瑪夏區",3,20,855,3132,1620,1512,105.1,"高雄市"
"3223","高雄市",891,17334,1082096,2778770,1378987,1399783,105.11,"高雄市"
"3224","鹽埕區",21,228,10829,24663,12232,12431,105.11,"高雄市"
"3225","鼓山區",38,719,57211,137974,66794,71180,105.11,"高雄市"
"3226","左營區",39,710,78351,196835,94917,101918,105.11,"高雄市"
"3227","楠梓區",37,803,68920,181632,89421,92211,105.11,"高雄市"
"3228","三民一",41,651,33002,80401,39743,40658,105.11,"高雄市"
"3229","三民二",45,1083,102981,264456,127395,137061,105.11,"高雄市"
"3230","新興區",32,453,22718,51439,24763,26676,105.11,"高雄市"
"3231","前金區",20,261,12549,27162,13036,14126,105.11,"高雄市"
"3232","苓雅區",69,1240,72237,172995,83513,89482,105.11,"高雄市"
"3233","前鎮區",59,1298,78532,191320,94120,97200,105.11,"高雄市"
"3234","旗津區",13,212,11110,28936,14968,13968,105.11,"高雄市"
"3235","小港區",38,697,67257,156910,78033,78877,105.11,"高雄市"
"3236","鳳山一",41,1046,70923,179841,87618,92223,105.11,"高雄市"
"3237","鳳山二",35,1007,67726,177812,87976,89836,105.11,"高雄市"
"3238","林園區",24,517,25707,70188,35610,34578,105.11,"高雄市"
"3239","大寮區",25,724,41855,112149,57538,54611,105.11,"高雄市"
"3240","大樹區",18,370,13534,43101,22122,20979,105.11,"高雄市"
"3241","大社區",9,174,12837,34618,17561,17057,105.11,"高雄市"
"3242","仁武區",16,388,32049,84081,42759,41322,105.11,"高雄市"
"3243","鳥松區",7,191,18065,44250,22521,21729,105.11,"高雄市"
"3244","岡山區",33,530,34835,97549,48461,49088,105.11,"高雄市"
"3245","橋頭區",17,347,13435,37455,19059,18396,105.11,"高雄市"
"3246","燕巢區",11,278,10458,29975,15852,14123,105.11,"高雄市"
"3247","田寮區",10,140,3309,7342,4074,3268,105.11,"高雄市"
"3248","阿蓮區",12,275,9399,29110,14695,14415,105.11,"高雄市"
"3249","路竹區",20,392,16918,52997,27062,25935,105.11,"高雄市"
"3250","湖內區",14,255,10736,29848,15202,14646,105.11,"高雄市"
"3251","茄萣區",15,304,10471,30411,15696,14715,105.11,"高雄市"
"3252","永安區",6,81,5738,14043,7064,6979,105.11,"高雄市"
"3253","彌陀區",12,206,6778,19568,10082,9486,105.11,"高雄市"
"3254","梓官區",15,273,12588,36267,18691,17576,105.11,"高雄市"
"3255","旗山區",21,377,13803,37351,19343,18008,105.11,"高雄市"
"3256","美濃區",19,382,14670,40429,21212,19217,105.11,"高雄市"
"3257","六龜區",12,215,5565,13234,7108,6126,105.11,"高雄市"
"3258","甲仙區",7,91,2343,6214,3311,2903,105.11,"高雄市"
"3259","杉林區",8,142,4801,12219,6688,5531,105.11,"高雄市"
"3260","內門區",18,196,5095,14754,7986,6768,105.11,"高雄市"
"3261","茂林區",3,19,584,1895,941,954,105.11,"高雄市"
"3262","桃源區",8,39,1325,4214,2201,2013,105.11,"高雄市"
"3263","那瑪夏區",3,20,852,3132,1619,1513,105.11,"高雄市"
"3264","高雄市",891,17333,1083002,2779371,1379043,1400328,105.12,"高雄市"
"3265","鹽埕區",21,228,10833,24659,12215,12444,105.12,"高雄市"
"3266","鼓山區",38,719,57286,138099,66812,71287,105.12,"高雄市"
"3267","左營區",39,710,78421,196936,94958,101978,105.12,"高雄市"
"3268","楠梓區",37,803,69012,181845,89509,92336,105.12,"高雄市"
"3269","三民一",41,651,32987,80270,39706,40564,105.12,"高雄市"
"3270","三民二",45,1083,103069,264618,127445,137173,105.12,"高雄市"
"3271","新興區",32,453,22715,51431,24755,26676,105.12,"高雄市"
"3272","前金區",20,261,12554,27151,13023,14128,105.12,"高雄市"
"3273","苓雅區",69,1240,72227,172895,83431,89464,105.12,"高雄市"
"3274","前鎮區",59,1298,78566,191262,94083,97179,105.12,"高雄市"
"3275","旗津區",13,212,11112,28898,14954,13944,105.12,"高雄市"
"3276","小港區",38,697,67351,157023,78087,78936,105.12,"高雄市"
"3277","鳳山一",41,1046,71020,179908,87653,92255,105.12,"高雄市"
"3278","鳳山二",35,1007,67780,177860,87996,89864,105.12,"高雄市"
"3279","林園區",24,517,25738,70201,35604,34597,105.12,"高雄市"
"3280","大寮區",25,724,41897,112258,57577,54681,105.12,"高雄市"
"3281","大樹區",18,370,13548,43067,22111,20956,105.12,"高雄市"
"3282","大社區",9,174,12842,34615,17567,17048,105.12,"高雄市"
"3283","仁武區",16,388,32122,84122,42763,41359,105.12,"高雄市"
"3284","鳥松區",7,191,18091,44265,22505,21760,105.12,"高雄市"
"3285","岡山區",33,529,34866,97643,48477,49166,105.12,"高雄市"
"3286","橋頭區",17,347,13444,37448,19041,18407,105.12,"高雄市"
"3287","燕巢區",11,278,10453,29960,15846,14114,105.12,"高雄市"
"3288","田寮區",10,140,3307,7340,4065,3275,105.12,"高雄市"
"3289","阿蓮區",12,275,9407,29093,14686,14407,105.12,"高雄市"
"3290","路竹區",20,392,16946,53007,27066,25941,105.12,"高雄市"
"3291","湖內區",14,255,10751,29876,15219,14657,105.12,"高雄市"
"3292","茄萣區",15,304,10491,30412,15706,14706,105.12,"高雄市"
"3293","永安區",6,81,5745,14039,7060,6979,105.12,"高雄市"
"3294","彌陀區",12,206,6784,19555,10070,9485,105.12,"高雄市"
"3295","梓官區",15,273,12594,36252,18675,17577,105.12,"高雄市"
"3296","旗山區",21,377,13804,37342,19336,18006,105.12,"高雄市"
"3297","美濃區",19,382,14667,40399,21202,19197,105.12,"高雄市"
"3298","六龜區",12,215,5563,13217,7107,6110,105.12,"高雄市"
"3299","甲仙區",7,91,2342,6214,3314,2900,105.12,"高雄市"
"3300","杉林區",8,142,4806,12201,6679,5522,105.12,"高雄市"
"3301","內門區",18,196,5101,14743,7982,6761,105.12,"高雄市"
"3302","茂林區",3,19,585,1896,943,953,105.12,"高雄市"
"3303","桃源區",8,39,1324,4220,2198,2022,105.12,"高雄市"
"3304","那瑪夏區",3,20,851,3131,1617,1514,105.12,"高雄市"
"3305","高雄市",891,17333,1083425,2779332,1378847,1400485,106.1,"高雄市"
"3306","鹽埕區",21,228,10831,24638,12204,12434,106.1,"高雄市"
"3307","鼓山區",38,719,57306,138122,66791,71331,106.1,"高雄市"
"3308","左營區",39,710,78439,197008,94977,102031,106.1,"高雄市"
"3309","楠梓區",37,803,69068,181936,89545,92391,106.1,"高雄市"
"3310","三民一",41,651,32988,80238,39674,40564,106.1,"高雄市"
"3311","三民二",45,1083,103106,264666,127444,137222,106.1,"高雄市"
"3312","新興區",32,453,22666,51336,24714,26622,106.1,"高雄市"
"3313","前金區",20,261,12559,27164,13029,14135,106.1,"高雄市"
"3314","苓雅區",69,1240,72204,172768,83355,89413,106.1,"高雄市"
"3315","前鎮區",59,1298,78590,191157,94034,97123,106.1,"高雄市"
"3316","旗津區",13,212,11107,28867,14938,13929,106.1,"高雄市"
"3317","小港區",38,697,67416,157072,78100,78972,106.1,"高雄市"
"3318","鳳山一",41,1046,71105,180062,87725,92337,106.1,"高雄市"
"3319","鳳山二",35,1007,67857,177924,88036,89888,106.1,"高雄市"
"3320","林園區",24,517,25735,70163,35579,34584,106.1,"高雄市"
"3321","大寮區",25,724,41891,112213,57531,54682,106.1,"高雄市"
"3322","大樹區",18,370,13553,43021,22076,20945,106.1,"高雄市"
"3323","大社區",9,174,12844,34584,17562,17022,106.1,"高雄市"
"3324","仁武區",16,388,32193,84317,42859,41458,106.1,"高雄市"
"3325","鳥松區",7,191,18107,44243,22484,21759,106.1,"高雄市"
"3326","岡山區",33,529,34879,97669,48498,49171,106.1,"高雄市"
"3327","橋頭區",17,347,13470,37457,19045,18412,106.1,"高雄市"
"3328","燕巢區",11,278,10458,29970,15839,14131,106.1,"高雄市"
"3329","田寮區",10,140,3303,7328,4059,3269,106.1,"高雄市"
"3330","阿蓮區",12,275,9404,29064,14672,14392,106.1,"高雄市"
"3331","路竹區",20,392,16951,52993,27066,25927,106.1,"高雄市"
"3332","湖內區",14,255,10751,29872,15220,14652,106.1,"高雄市"
"3333","茄萣區",15,304,10497,30378,15684,14694,106.1,"高雄市"
"3334","永安區",6,81,5748,14031,7058,6973,106.1,"高雄市"
"3335","彌陀區",12,206,6784,19527,10046,9481,106.1,"高雄市"
"3336","梓官區",15,273,12593,36262,18687,17575,106.1,"高雄市"
"3337","旗山區",21,377,13794,37297,19301,17996,106.1,"高雄市"
"3338","美濃區",19,382,14664,40419,21206,19213,106.1,"高雄市"
"3339","六龜區",12,215,5558,13197,7110,6087,106.1,"高雄市"
"3340","甲仙區",7,91,2343,6209,3305,2904,106.1,"高雄市"
"3341","杉林區",8,142,4795,12184,6664,5520,106.1,"高雄市"
"3342","內門區",18,196,5105,14717,7970,6747,106.1,"高雄市"
"3343","茂林區",3,19,587,1902,946,956,106.1,"高雄市"
"3344","桃源區",8,39,1325,4223,2199,2024,106.1,"高雄市"
"3345","那瑪夏區",3,20,851,3134,1615,1519,106.1,"高雄市"
"3346","高雄市",891,17333,1083940,2779052,1378572,1400480,106.2,"高雄市"
"3347","鹽埕區",21,228,10838,24618,12200,12418,106.2,"高雄市"
"3348","鼓山區",38,719,57363,138214,66835,71379,106.2,"高雄市"
"3349","左營區",39,710,78499,197034,94946,102088,106.2,"高雄市"
"3350","楠梓區",37,803,69142,182104,89629,92475,106.2,"高雄市"
"3351","三民一",41,651,32962,80119,39619,40500,106.2,"高雄市"
"3352","三民二",45,1083,103187,264763,127526,137237,106.2,"高雄市"
"3353","新興區",32,453,22660,51253,24666,26587,106.2,"高雄市"
"3354","前金區",20,261,12544,27128,13008,14120,106.2,"高雄市"
"3355","苓雅區",69,1240,72209,172613,83256,89357,106.2,"高雄市"
"3356","前鎮區",59,1298,78594,191083,93987,97096,106.2,"高雄市"
"3357","旗津區",13,212,11109,28855,14922,13933,106.2,"高雄市"
"3358","小港區",38,697,67445,157100,78095,79005,106.2,"高雄市"
"3359","鳳山一",41,1046,71155,180135,87744,92391,106.2,"高雄市"
"3360","鳳山二",35,1007,67930,177919,88022,89897,106.2,"高雄市"
"3361","林園區",24,517,25749,70160,35563,34597,106.2,"高雄市"
"3362","大寮區",25,724,41898,112184,57506,54678,106.2,"高雄市"
"3363","大樹區",18,370,13558,43009,22062,20947,106.2,"高雄市"
"3364","大社區",9,174,12840,34530,17537,16993,106.2,"高雄市"
"3365","仁武區",16,388,32240,84422,42923,41499,106.2,"高雄市"
"3366","鳥松區",7,191,18115,44237,22491,21746,106.2,"高雄市"
"3367","岡山區",33,529,34891,97689,48508,49181,106.2,"高雄市"
"3368","橋頭區",17,347,13482,37494,19061,18433,106.2,"高雄市"
"3369","燕巢區",11,278,10458,29925,15811,14114,106.2,"高雄市"
"3370","田寮區",10,140,3301,7317,4058,3259,106.2,"高雄市"
"3371","阿蓮區",12,275,9410,29045,14669,14376,106.2,"高雄市"
"3372","路竹區",20,392,16974,52963,27043,25920,106.2,"高雄市"
"3373","湖內區",14,255,10755,29866,15219,14647,106.2,"高雄市"
"3374","茄萣區",15,304,10494,30363,15669,14694,106.2,"高雄市"
"3375","永安區",6,81,5752,14006,7047,6959,106.2,"高雄市"
"3376","彌陀區",12,206,6782,19512,10037,9475,106.2,"高雄市"
"3377","梓官區",15,273,12586,36231,18659,17572,106.2,"高雄市"
"3378","旗山區",21,377,13787,37263,19275,17988,106.2,"高雄市"
"3379","美濃區",19,382,14670,40382,21192,19190,106.2,"高雄市"
"3380","六龜區",12,215,5557,13202,7108,6094,106.2,"高雄市"
"3381","甲仙區",7,91,2340,6193,3303,2890,106.2,"高雄市"
"3382","杉林區",8,142,4795,12157,6650,5507,106.2,"高雄市"
"3383","內門區",18,196,5104,14694,7959,6735,106.2,"高雄市"
"3384","茂林區",3,19,588,1906,946,960,106.2,"高雄市"
"3385","桃源區",8,39,1326,4240,2208,2032,106.2,"高雄市"
"3386","那瑪夏區",3,20,851,3124,1613,1511,106.2,"高雄市"
"3387","高雄市",891,17333,1084777,2778726,1378142,1400584,106.3,"高雄市"
"3388","鹽埕區",21,228,10824,24571,12177,12394,106.3,"高雄市"
"3389","鼓山區",38,719,57391,138284,66858,71426,106.3,"高雄市"
"3390","左營區",39,710,78526,197037,94962,102075,106.3,"高雄市"
"3391","楠梓區",37,803,69273,182363,89716,92647,106.3,"高雄市"
"3392","三民一",41,651,32985,80037,39572,40465,106.3,"高雄市"
"3393","三民二",45,1083,103340,264881,127551,137330,106.3,"高雄市"
"3394","新興區",32,453,22658,51204,24656,26548,106.3,"高雄市"
"3395","前金區",20,261,12576,27158,13008,14150,106.3,"高雄市"
"3396","苓雅區",69,1240,72198,172458,83149,89309,106.3,"高雄市"
"3397","前鎮區",59,1298,78626,190963,93904,97059,106.3,"高雄市"
"3398","旗津區",13,212,11120,28814,14912,13902,106.3,"高雄市"
"3399","小港區",38,697,67503,157146,78089,79057,106.3,"高雄市"
"3400","鳳山一",41,1046,71226,180168,87752,92416,106.3,"高雄市"
"3401","鳳山二",35,1007,67988,177953,88022,89931,106.3,"高雄市"
"3402","林園區",24,517,25758,70131,35541,34590,106.3,"高雄市"
"3403","大寮區",25,724,41964,112205,57514,54691,106.3,"高雄市"
"3404","大樹區",18,370,13573,42989,22046,20943,106.3,"高雄市"
"3405","大社區",9,174,12848,34531,17545,16986,106.3,"高雄市"
"3406","仁武區",16,388,32291,84454,42922,41532,106.3,"高雄市"
"3407","鳥松區",7,191,18132,44271,22471,21800,106.3,"高雄市"
"3408","岡山區",33,529,34889,97585,48474,49111,106.3,"高雄市"
"3409","橋頭區",17,347,13508,37520,19058,18462,106.3,"高雄市"
"3410","燕巢區",11,278,10470,29903,15805,14098,106.3,"高雄市"
"3411","田寮區",10,140,3298,7294,4036,3258,106.3,"高雄市"
"3412","阿蓮區",12,275,9422,29042,14669,14373,106.3,"高雄市"
"3413","路竹區",20,392,17000,52965,27039,25926,106.3,"高雄市"
"3414","湖內區",14,255,10741,29797,15190,14607,106.3,"高雄市"
"3415","茄萣區",15,304,10489,30317,15643,14674,106.3,"高雄市"
"3416","永安區",6,81,5750,13973,7027,6946,106.3,"高雄市"
"3417","彌陀區",12,206,6788,19506,10038,9468,106.3,"高雄市"
"3418","梓官區",15,273,12594,36187,18624,17563,106.3,"高雄市"
"3419","旗山區",21,377,13783,37247,19276,17971,106.3,"高雄市"
"3420","美濃區",19,382,14671,40335,21161,19174,106.3,"高雄市"
"3421","六龜區",12,215,5568,13179,7088,6091,106.3,"高雄市"
"3422","甲仙區",7,91,2342,6173,3293,2880,106.3,"高雄市"
"3423","杉林區",8,142,4793,12156,6644,5512,106.3,"高雄市"
"3424","內門區",18,196,5107,14673,7945,6728,106.3,"高雄市"
"3425","茂林區",3,19,588,1906,947,959,106.3,"高雄市"
"3426","桃源區",8,39,1324,4229,2208,2021,106.3,"高雄市"
"3427","那瑪夏區",3,20,852,3121,1610,1511,106.3,"高雄市"
"3428","高雄市",891,17332,1085256,2778734,1377883,1400851,106.4,"高雄市"
"3429","鹽埕區",21,228,10810,24528,12147,12381,106.4,"高雄市"
"3430","鼓山區",38,719,57444,138394,66900,71494,106.4,"高雄市"
"3431","左營區",39,710,78541,197101,94952,102149,106.4,"高雄市"
"3432","楠梓區",37,803,69327,182413,89726,92687,106.4,"高雄市"
"3433","三民一",41,650,32987,79972,39520,40452,106.4,"高雄市"
"3434","三民二",45,1083,103420,265043,127560,137483,106.4,"高雄市"
"3435","新興區",32,453,22659,51197,24641,26556,106.4,"高雄市"
"3436","前金區",20,261,12593,27181,13034,14147,106.4,"高雄市"
